"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000168743",1206.41223593701,2.06122087085555,0.103771992273698,19.86297868715,8.51099867564793e-88,8.99287139478387e-86
"ENSG00000165175",3860.72813043862,-1.25130023790295,0.0630298969295896,-19.8524874521177,1.04878464665043e-87,1.10275868578293e-85
"ENSG00000113719",6361.66590199819,-1.36073116822808,0.0685993456784198,-19.8359205145617,1.45822561683131e-87,1.52582782382519e-85
"ENSG00000183010",3357.06359723203,-1.3629587420314,0.0688717451572688,-19.7898098693314,3.64413841737315e-87,3.79465717809073e-85
"ENSG00000158270",2879.45082455744,-1.67779184283316,0.0848343468658939,-19.7772707024598,4.67308613766717e-87,4.84271017776038e-85
"ENSG00000280287",1261.08823994608,2.00982106563965,0.10164892122972,19.7721829344119,5.16902925997379e-87,5.33102515304953e-85
"ENSG00000176658",2847.11690379682,-1.48422396025037,0.075085918701346,-19.7670080611768,5.72733595904406e-87,5.87870126653308e-85
"ENSG00000152931",940.085236569222,-2.21964084203641,0.112353837933993,-19.7558079265653,7.15023215565421e-87,7.30441962630931e-85
"ENSG00000099282",4271.22084984827,-1.2513816169344,0.0634318045452095,-19.7279838703391,1.24018629242457e-86,1.26095356288734e-84
"ENSG00000108639",10287.2655277914,-1.0026162814237,0.0509673963953015,-19.6717186345452,3.76790812621824e-86,3.81301688547578e-84
"ENSG00000275342",1459.59936859886,-1.79726008253188,0.0916285131813716,-19.6146376289479,1.1596036522865e-85,1.16800265070259e-83
"ENSG00000166508",5896.75231177541,-1.14154660802827,0.0582657427919446,-19.592071658719,1.80686301114423e-85,1.81148521884715e-83
"ENSG00000156802",6204.91761107041,-1.2810423753151,0.0654676663679006,-19.5675582525912,2.92357060793675e-85,2.91747983583688e-83
"ENSG00000081138",1067.76291818574,-2.06100263924488,0.105406360597601,-19.5529247719021,3.89535321658857e-85,3.86932435868971e-83
"ENSG00000264364",9800.81234438164,-1.01664807970835,0.0520763107451708,-19.5222753908815,7.10046541852434e-85,7.02066660992165e-83
"ENSG00000082556",707.739802945115,3.00420186505927,0.154131705245499,19.4911349373201,1.30553249829024e-84,1.28496589044046e-82
"ENSG00000165272",1446.00566054429,-1.93758872796704,0.0994389068802917,-19.4852174943917,1.46555386683764e-84,1.4359097090766e-82
